"theta","items","measurement"
2.55,"madde_2",0.634135591010801
2.56,"madde_2",0.636452540281566
2.57,"madde_2",0.638763175148842
2.58,"madde_2",0.641067406334817
2.59,"madde_2",0.643365145694402
2.6,"madde_2",0.645656306225796
2.61,"madde_2",0.64794080208065
2.62,"madde_2",0.650218548573827
2.63,"madde_2",0.652489462192744
2.64,"madde_2",0.654753460606319
2.65,"madde_2",0.657010462673499
2.66,"madde_2",0.659260388451385
2.67,"madde_2",0.661503159202952
2.68,"madde_2",0.663738697404353
2.69,"madde_2",0.66596692675182
2.7,"madde_2",0.668187772168166
2.71,"madde_2",0.670401159808869
2.72,"madde_2",0.67260701706776
2.73,"madde_2",0.674805272582314
2.74,"madde_2",0.676995856238523
2.75,"madde_2",0.679178699175393
2.76,"madde_2",0.681353733789026
2.77,"madde_2",0.683520893736316
2.78,"madde_2",0.685680113938254
2.79,"madde_2",0.68783133058284
2.8,"madde_2",0.689974481127613
2.81,"madde_2",0.692109504301788
2.82,"madde_2",0.694236340108031
2.83,"madde_2",0.696354929823834
2.84,"madde_2",0.698465216002539
2.85,"madde_2",0.700567142473973
2.86,"madde_2",0.702660654344732
2.87,"madde_2",0.704745697998091
2.88,"madde_2",0.706822221093568
2.89,"madde_2",0.70889017256612
2.9,"madde_2",0.710949502625004
2.91,"madde_2",0.713000162752282
2.92,"madde_2",0.71504210570099
2.93,"madde_2",0.717075285492973
2.94,"madde_2",0.719099657416384
2.95,"madde_2",0.721115178022863
2.96,"madde_2",0.72312180512439
2.97,"madde_2",0.725119497789823
2.98,"madde_2",0.72710821634113
2.99,"madde_2",0.729087922349307
3,"madde_2",0.731058578630005
3.01,"madde_2",0.733020149238857
3.02,"madde_2",0.734972599466519
3.03,"madde_2",0.73691589583342
3.04,"madde_2",0.738850006084249
3.05,"madde_2",0.740774899182154
3.06,"madde_2",0.742690545302686
3.07,"madde_2",0.744596915827476
3.08,"madde_2",0.746493983337662
3.09,"madde_2",0.748381721607064
3.1,"madde_2",0.750260105595118
3.11,"madde_2",0.75212911143957
3.12,"madde_2",0.753988716448948
3.13,"madde_2",0.755838899094797
3.14,"madde_2",0.757679639003705
3.15,"madde_2",0.759510916949111
3.16,"madde_2",0.76133271484291
3.17,"madde_2",0.763145015726855
3.18,"madde_2",0.764947803763765
3.19,"madde_2",0.766741064228543
3.2,"madde_2",0.768524783499018
3.21,"madde_2",0.770298949046602
3.22,"madde_2",0.772063549426784
3.23,"madde_2",0.773818574269454
3.24,"madde_2",0.775564014269074
3.25,"madde_2",0.777299861174691
3.26,"madde_2",0.779026107779812
3.27,"madde_2",0.780742747912128
3.28,"madde_2",0.782449776423112
3.29,"madde_2",0.784147189177485
3.3,"madde_2",0.785834983042559
3.31,"madde_2",0.787513155877461
3.32,"madde_2",0.789181706522253
3.33,"madde_2",0.790840634786937
3.34,"madde_2",0.792489941440364
3.35,"madde_2",0.794129628199053
3.36,"madde_2",0.795759697715908
3.37,"madde_2",0.79738015356887
3.38,"madde_2",0.798991000249471
3.39,"madde_2",0.800592243151332
3.4,"madde_2",0.802183888558582
3.41,"madde_2",0.803765943634221
3.42,"madde_2",0.805338416408422
3.43,"madde_2",0.806901315766784
3.44,"madde_2",0.808454651438533
3.45,"madde_2",0.809998433984687
3.46,"madde_2",0.811532674786181
3.47,"madde_2",0.813057386031954
3.48,"madde_2",0.814572580707018
3.49,"madde_2",0.816078272580496
3.5,"madde_2",0.817574476193644
3.51,"madde_2",0.819061206847858
3.52,"madde_2",0.820538480592673
3.53,"madde_2",0.822006314213753
3.54,"madde_2",0.823464725220883
3.55,"madde_2",0.82491373183596
3.56,"madde_2",0.826353352980995
3.57,"madde_2",0.827783608266122
3.58,"madde_2",0.829204517977626
3.59,"madde_2",0.830616103065981
3.6,"madde_2",0.832018385133925
3.61,"madde_2",0.83341138642454
3.62,"madde_2",0.834795129809385
3.63,"madde_2",0.836169638776641
3.64,"madde_2",0.837534937419304
3.65,"madde_2",0.838891050423415
3.66,"madde_2",0.840238003056331
3.67,"madde_2",0.841575821155044
3.68,"madde_2",0.842904531114547
3.69,"madde_2",0.844224159876253
3.7,"madde_2",0.845534734916465
3.71,"madde_2",0.846836284234914
3.72,"madde_2",0.848128836343341
3.73,"madde_2",0.849412420254156
3.74,"madde_2",0.850687065469156
3.75,"madde_2",0.851952801968311
3.76,"madde_2",0.853209660198618
3.77,"madde_2",0.854457671063035
3.78,"madde_2",0.855696865909481
3.79,"madde_2",0.856927276519919
3.8,"madde_2",0.858148935099512
3.81,"madde_2",0.859361874265866
3.82,"madde_2",0.86056612703835
3.83,"madde_2",0.861761726827506
3.84,"madde_2",0.86294870742454
3.85,"madde_2",0.864127102990906
3.86,"madde_2",0.865296948047972
3.87,"madde_2",0.866458277466788
3.88,"madde_2",0.867611126457935
3.89,"madde_2",0.868755530561477
3.9,"madde_2",0.869891525637002
3.91,"madde_2",0.871019147853764
3.92,"madde_2",0.872138433680919
3.93,"madde_2",0.873249419877859
3.94,"madde_2",0.874352143484654
3.95,"madde_2",0.875446641812584
3.96,"madde_2",0.876532952434776
3.97,"madde_2",0.877611113176951
3.98,"madde_2",0.878681162108263
3.99,"madde_2",0.879743137532249
4,"madde_2",0.880797077977882
-4,"madde_3",0.0474258731775668
-3.99,"madde_3",0.0478796898499189
-3.98,"madde_3",0.0483376287199052
-3.97,"madde_3",0.0487997229988
-3.96,"madde_3",0.0492660060840267
-3.95,"madde_3",0.0497365115585567
-3.94,"madde_3",0.0502112731902665
-3.93,"madde_3",0.0506903249312507
-3.92,"madde_3",0.0511737009170917
-3.91,"madde_3",0.0516614354660848
-3.9,"madde_3",0.0521535630784177
-3.89,"madde_3",0.0526501184353029
-3.88,"madde_3",0.0531511363980637
-3.87,"madde_3",0.0536566520071719
-3.86,"madde_3",0.0541667004812361
-3.85,"madde_3",0.0546813172159408
-3.84,"madde_3",0.0552005377829343
-3.83,"madde_3",0.0557243979286654
-3.82,"madde_3",0.0562529335731674
-3.81,"madde_3",0.0567861808087885
-3.8,"madde_3",0.0573241758988688
-3.79,"madde_3",0.057866955276361
-3.78,"madde_3",0.0584145555423963
-3.77,"madde_3",0.0589670134647918
-3.76,"madde_3",0.0595243659765015
-3.75,"madde_3",0.0600866501740076
-3.74,"madde_3",0.0606539033156521
-3.73,"madde_3",0.061226162819908
-3.72,"madde_3",0.0618034662635886
-3.71,"madde_3",0.0623858513799944
-3.7,"madde_3",0.0629733560569965
-3.69,"madde_3",0.0635660183350553
-3.68,"madde_3",0.0641638764051739
-3.67,"madde_3",0.0647669686067855
-3.66,"madde_3",0.0653753334255726
-3.65,"madde_3",0.0659890094912188
-3.64,"madde_3",0.0666080355750907
-3.63,"madde_3",0.06723245058785
-3.62,"madde_3",0.0678622935769945
-3.61,"madde_3",0.0684976037243261
-3.6,"madde_3",0.0691384203433468
-3.59,"madde_3",0.0697847828765801
-3.58,"madde_3",0.0704367308928171
-3.57,"madde_3",0.0710943040842872
-3.56,"madde_3",0.0717575422637513
-3.55,"madde_3",0.0724264853615177
-3.54,"madde_3",0.0731011734223782
-3.53,"madde_3",0.0737816466024653
-3.52,"madde_3",0.0744679451660281
-3.51,"madde_3",0.0751601094821266
-3.5,"madde_3",0.0758581800212435
-3.49,"madde_3",0.0765621973518121
-3.48,"madde_3",0.0772722021366599
-3.47,"madde_3",0.0779882351293664
-3.46,"madde_3",0.0787103371705352
-3.45,"madde_3",0.0794385491839784
-3.44,"madde_3",0.0801729121728123
-3.43,"madde_3",0.0809134672154654
-3.42,"madde_3",0.0816602554615947
-3.41,"madde_3",0.0824133181279128
-3.4,"madde_3",0.0831726964939224
-3.39,"madde_3",0.0839384318975581
-3.38,"madde_3",0.0847105657307358
-3.37,"madde_3",0.0854891394348065
-3.36,"madde_3",0.0862741944959167
-3.35,"madde_3",0.0870657724402712
-3.34,"madde_3",0.0878639148293013
-3.33,"madde_3",0.0886686632547333
-3.32,"madde_3",0.0894800593335614
-3.31,"madde_3",0.0902981447029198
-3.3,"madde_3",0.0911229610148562
-3.29,"madde_3",0.0919545499310043
-3.28,"madde_3",0.092792953117157
-3.27,"madde_3",0.0936382122377357
-3.26,"madde_3",0.0944903689501593
-3.25,"madde_3",0.0953494648991095
-3.24,"madde_3",0.0962155417106928
-3.23,"madde_3",0.0970886409864989
-3.22,"madde_3",0.097968804297554
-3.21,"madde_3",0.0988560731781694
-3.2,"madde_3",0.0997504891196851
-3.19,"madde_3",0.100652093564107
-3.18,"madde_3",0.101560927897637
-3.17,"madde_3",0.102477033444097
-3.16,"madde_3",0.10340045145825
-3.15,"madde_3",0.104331223119001
-3.14,"madde_3",0.10526938952251
-3.13,"madde_3",0.106214991675176
-3.12,"madde_3",0.107168070486528
-3.11,"madde_3",0.108128666762004
-3.1,"madde_3",0.109096821195613
-3.09,"madde_3",0.110072574362503
-3.08,"madde_3",0.111055966711408
-3.07,"madde_3",0.11204703855699
-3.06,"madde_3",0.113045830072079
-3.05,"madde_3",0.114052381279791
-3.04,"madde_3",0.11506673204555
-3.03,"madde_3",0.116088922068995
-3.02,"madde_3",0.117118990875781
-3.01,"madde_3",0.11815697780927
-3,"madde_3",0.119202922022118
-2.99,"madde_3",0.120256862467751
-2.98,"madde_3",0.121318837891737
-2.97,"madde_3",0.122388886823049
-2.96,"madde_3",0.123467047565224
-2.95,"madde_3",0.124553358187416
-2.94,"madde_3",0.125647856515346
-2.93,"madde_3",0.126750580122141
-2.92,"madde_3",0.127861566319081
-2.91,"madde_3",0.128980852146236
-2.9,"madde_3",0.130108474362998
-2.89,"madde_3",0.131244469438523
-2.88,"madde_3",0.132388873542065
-2.87,"madde_3",0.133541722533212
-2.86,"madde_3",0.134703051952028
-2.85,"madde_3",0.135872897009094
-2.84,"madde_3",0.13705129257546
-2.83,"madde_3",0.138238273172494
-2.82,"madde_3",0.13943387296165
-2.81,"madde_3",0.140638125734134
-2.8,"madde_3",0.141851064900488
-2.79,"madde_3",0.143072723480081
-2.78,"madde_3",0.144303134090519
-2.77,"madde_3",0.145542328936965
-2.76,"madde_3",0.146790339801382
-2.75,"madde_3",0.148047198031689
-2.74,"madde_3",0.149312934530844
-2.73,"madde_3",0.150587579745844
-2.72,"madde_3",0.151871163656659
-2.71,"madde_3",0.153163715765086
-2.7,"madde_3",0.154465265083535
-2.69,"madde_3",0.155775840123747
-2.68,"madde_3",0.157095468885453
-2.67,"madde_3",0.158424178844956
-2.66,"madde_3",0.159761996943669
-2.65,"madde_3",0.161108949576585
-2.64,"madde_3",0.162465062580696
-2.63,"madde_3",0.163830361223359
-2.62,"madde_3",0.165204870190615
-2.61,"madde_3",0.16658861357546
-2.6,"madde_3",0.167981614866076
-2.59,"madde_3",0.169383896934019
-2.58,"madde_3",0.170795482022374
-2.57,"madde_3",0.172216391733878
-2.56,"madde_3",0.173646647019005
-2.55,"madde_3",0.17508626816404
-2.54,"madde_3",0.176535274779117
-2.53,"madde_3",0.177993685786246
-2.52,"madde_3",0.179461519407327
-2.51,"madde_3",0.180938793152142
-2.5,"madde_3",0.182425523806356
-2.49,"madde_3",0.183921727419504
-2.48,"madde_3",0.185427419292982
-2.47,"madde_3",0.186942613968046
-2.46,"madde_3",0.188467325213819
-2.45,"madde_3",0.190001566015313
-2.44,"madde_3",0.191545348561468
-2.43,"madde_3",0.193098684233216
-2.42,"madde_3",0.194661583591578
-2.41,"madde_3",0.196234056365779
-2.4,"madde_3",0.197816111441418
-2.39,"madde_3",0.199407756848669
-2.38,"madde_3",0.201008999750529
-2.37,"madde_3",0.20261984643113
-2.36,"madde_3",0.204240302284092
-2.35,"madde_3",0.205870371800947
-2.34,"madde_3",0.207510058559636
-2.33,"madde_3",0.209159365213063
-2.32,"madde_3",0.210818293477747
-2.31,"madde_3",0.212486844122539
-2.3,"madde_3",0.214165016957441
-2.29,"madde_3",0.215852810822515
-2.28,"madde_3",0.217550223576887
-2.27,"madde_3",0.219257252087872
-2.26,"madde_3",0.220973892220188
-2.25,"madde_3",0.222700138825309
-2.24,"madde_3",0.224435985730927
-2.23,"madde_3",0.226181425730546
-2.22,"madde_3",0.227936450573216
-2.21,"madde_3",0.229701050953398
-2.2,"madde_3",0.231475216500982
-2.19,"madde_3",0.233258935771457
-2.18,"madde_3",0.235052196236235
-2.17,"madde_3",0.236854984273145
-2.16,"madde_3",0.23866728515709
-2.15,"madde_3",0.240489083050889
-2.14,"madde_3",0.242320360996295
-2.13,"madde_3",0.244161100905203
-2.12,"madde_3",0.246011283551052
-2.11,"madde_3",0.24787088856043
-2.1,"madde_3",0.249739894404882
-2.09,"madde_3",0.251618278392936
-2.08,"madde_3",0.253506016662338
-2.07,"madde_3",0.255403084172524
-2.06,"madde_3",0.257309454697314
-2.05,"madde_3",0.259225100817846
-2.04,"madde_3",0.261149993915751
-2.03,"madde_3",0.26308410416658
-2.02,"madde_3",0.265027400533481
-2.01,"madde_3",0.266979850761143
-2,"madde_3",0.268941421369995
-1.99,"madde_3",0.270912077650694
-1.98,"madde_3",0.272891783658871
-1.97,"madde_3",0.274880502210177
-1.96,"madde_3",0.27687819487561
-1.95,"madde_3",0.278884821977137
-1.94,"madde_3",0.280900342583616
-1.93,"madde_3",0.282924714507027
-1.92,"madde_3",0.28495789429901
-1.91,"madde_3",0.286999837247718
-1.9,"madde_3",0.289050497374996
-1.89,"madde_3",0.29110982743388
-1.88,"madde_3",0.293177778906432
-1.87,"madde_3",0.295254302001909
-1.86,"madde_3",0.297339345655269
-1.85,"madde_3",0.299432857526027
-1.84,"madde_3",0.301534783997461
-1.83,"madde_3",0.303645070176166
-1.82,"madde_3",0.30576365989197
-1.81,"madde_3",0.307890495698212
-1.8,"madde_3",0.310025518872388
-1.79,"madde_3",0.31216866941716
-1.78,"madde_3",0.314319886061746
-1.77,"madde_3",0.316479106263684
-1.76,"madde_3",0.318646266210975
-1.75,"madde_3",0.320821300824607
-1.74,"madde_3",0.323004143761477
-1.73,"madde_3",0.325194727417687
-1.72,"madde_3",0.32739298293224
-1.71,"madde_3",0.329598840191131
-1.7,"madde_3",0.331812227831834
-1.69,"madde_3",0.33403307324818
-1.68,"madde_3",0.336261302595647
-1.67,"madde_3",0.338496840797048
-1.66,"madde_3",0.340739611548615
-1.65,"madde_3",0.342989537326501
-1.64,"madde_3",0.345246539393681
-1.63,"madde_3",0.347510537807256
-1.62,"madde_3",0.349781451426173
-1.61,"madde_3",0.35205919791935
-1.6,"madde_3",0.354343693774205
-1.59,"madde_3",0.356634854305598
-1.58,"madde_3",0.358932593665183
-1.57,"madde_3",0.361236824851158
-1.56,"madde_3",0.363547459718434
-1.55,"madde_3",0.365864408989199
-1.54,"madde_3",0.368187582263898
-1.53,"madde_3",0.370516888032605
-1.52,"madde_3",0.372852233686804
-1.51,"madde_3",0.375193525531571
-1.5,"madde_3",0.377540668798145
-1.49,"madde_3",0.37989356765691
-1.48,"madde_3",0.382252125230751
-1.47,"madde_3",0.384616243608818
-1.46,"madde_3",0.386985823860665
-1.45,"madde_3",0.389360766050778
-1.44,"madde_3",0.391740969253486
-1.43,"madde_3",0.394126331568239
-1.42,"madde_3",0.396516750135274
-1.41,"madde_3",0.39891212115163
-1.4,"madde_3",0.401312339887548
-1.39,"madde_3",0.403717300703212
-1.38,"madde_3",0.406126897065857
-1.37,"madde_3",0.40854102156722
-1.36,"madde_3",0.410959565941335
-1.35,"madde_3",0.41338242108267
-1.34,"madde_3",0.415809477064593
-1.33,"madde_3",0.418240623158164
-1.32,"madde_3",0.420675747851251
-1.31,"madde_3",0.423114738867954
-1.3,"madde_3",0.425557483188341
-1.29,"madde_3",0.428003867068481
-1.28,"madde_3",0.430453776060771
-1.27,"madde_3",0.432907095034546
-1.26,"madde_3",0.435363708196971
-1.25,"madde_3",0.437823499114202
-1.24,"madde_3",0.440286350732807
-1.23,"madde_3",0.442752145401444
-1.22,"madde_3",0.445220764892785
-1.21,"madde_3",0.447692090425675
-1.2,"madde_3",0.450166002687522
-1.19,"madde_3",0.452642381856911
-1.18,"madde_3",0.45512110762642
-1.17,"madde_3",0.457602059225649
-1.16,"madde_3",0.460085115444434
-1.15,"madde_3",0.46257015465625
-1.14,"madde_3",0.465057054841785
-1.13,"madde_3",0.467545693612681
-1.12,"madde_3",0.470035948235428
-1.11,"madde_3",0.472527695655406
-1.1,"madde_3",0.47502081252106
-1.09,"madde_3",0.4775151752082
-1.08,"madde_3",0.480010659844418
-1.07,"madde_3",0.48250714233361
-1.06,"madde_3",0.48500449838059
-1.05,"madde_3",0.48750260351579
-1.04,"madde_3",0.490001333120035
-1.03,"madde_3",0.49250056244938
-1.02,"madde_3",0.49500016666
-1.01,"madde_3",0.497500020833125
-1,"madde_3",0.5
-0.99,"madde_3",0.502499979166875
-0.98,"madde_3",0.50499983334
-0.97,"madde_3",0.50749943755062
-0.96,"madde_3",0.509998666879966
-0.95,"madde_3",0.51249739648421
-0.94,"madde_3",0.51499550161941
-0.93,"madde_3",0.51749285766639
-0.92,"madde_3",0.519989340155582
-0.91,"madde_3",0.5224848247918
-0.9,"madde_3",0.52497918747894
-0.89,"madde_3",0.527472304344594
-0.88,"madde_3",0.529964051764572
-0.87,"madde_3",0.532454306387319
-0.86,"madde_3",0.534942945158215
-0.85,"madde_3",0.53742984534375
-0.84,"madde_3",0.539914884555566
-0.83,"madde_3",0.542397940774351
-0.82,"madde_3",0.54487889237358
-0.81,"madde_3",0.547357618143089
-0.8,"madde_3",0.549833997312478
-0.79,"madde_3",0.552307909574325
-0.78,"madde_3",0.554779235107215
-0.77,"madde_3",0.557247854598556
-0.76,"madde_3",0.559713649267193
-0.75,"madde_3",0.562176500885798
-0.74,"madde_3",0.564636291803029
-0.73,"madde_3",0.567092904965454
-0.72,"madde_3",0.569546223939229
-0.71,"madde_3",0.571996132931519
-0.7,"madde_3",0.574442516811659
-0.69,"madde_3",0.576885261132046
-0.68,"madde_3",0.579324252148749
-0.67,"madde_3",0.581759376841836
-0.66,"madde_3",0.584190522935407
-0.65,"madde_3",0.58661757891733
-0.64,"madde_3",0.589040434058665
-0.63,"madde_3",0.59145897843278
-0.62,"madde_3",0.593873102934143
-0.61,"madde_3",0.596282699296788
-0.6,"madde_3",0.598687660112452
-0.59,"madde_3",0.60108787884837
-0.58,"madde_3",0.603483249864726
-0.57,"madde_3",0.605873668431761
-0.56,"madde_3",0.608259030746514
-0.55,"madde_3",0.610639233949222
-0.54,"madde_3",0.613014176139336
-0.53,"madde_3",0.615383756391182
-0.52,"madde_3",0.617747874769249
-0.51,"madde_3",0.62010643234309
-0.5,"madde_3",0.622459331201855
-0.49,"madde_3",0.624806474468429
-0.48,"madde_3",0.627147766313196
-0.47,"madde_3",0.629483111967395
-0.46,"madde_3",0.631812417736102
-0.45,"madde_3",0.634135591010801
-0.44,"madde_3",0.636452540281566
-0.43,"madde_3",0.638763175148842
-0.42,"madde_3",0.641067406334817
-0.41,"madde_3",0.643365145694402
-0.4,"madde_3",0.645656306225795
-0.39,"madde_3",0.64794080208065
-0.38,"madde_3",0.650218548573827
-0.37,"madde_3",0.652489462192744
-0.36,"madde_3",0.654753460606319
-0.35,"madde_3",0.657010462673499
-0.34,"madde_3",0.659260388451385
-0.33,"madde_3",0.661503159202952
-0.32,"madde_3",0.663738697404353
-0.31,"madde_3",0.66596692675182
-0.3,"madde_3",0.668187772168166
-0.29,"madde_3",0.670401159808869
-0.28,"madde_3",0.67260701706776
-0.27,"madde_3",0.674805272582313
-0.26,"madde_3",0.676995856238523
-0.25,"madde_3",0.679178699175393
-0.24,"madde_3",0.681353733789026
-0.23,"madde_3",0.683520893736316
-0.22,"madde_3",0.685680113938254
-0.21,"madde_3",0.68783133058284
-0.2,"madde_3",0.689974481127613
-0.19,"madde_3",0.692109504301788
-0.18,"madde_3",0.694236340108031
-0.17,"madde_3",0.696354929823834
-0.16,"madde_3",0.698465216002539
-0.15,"madde_3",0.700567142473973
-0.14,"madde_3",0.702660654344731
-0.13,"madde_3",0.704745697998091
-0.12,"madde_3",0.706822221093568
-0.11,"madde_3",0.70889017256612
-0.1,"madde_3",0.710949502625004
-0.0899999999999999,"madde_3",0.713000162752282
-0.0800000000000001,"madde_3",0.71504210570099
-0.0699999999999998,"madde_3",0.717075285492973
-0.0600000000000001,"madde_3",0.719099657416384
-0.0499999999999998,"madde_3",0.721115178022863
-0.04,"madde_3",0.72312180512439
-0.0299999999999998,"madde_3",0.725119497789823
-0.02,"madde_3",0.72710821634113
-0.00999999999999979,"madde_3",0.729087922349307
0,"madde_3",0.731058578630005
0.00999999999999979,"madde_3",0.733020149238857
0.0200000000000005,"madde_3",0.734972599466519
0.0300000000000002,"madde_3",0.73691589583342
0.04,"madde_3",0.738850006084249
0.0499999999999998,"madde_3",0.740774899182154
0.0600000000000005,"madde_3",0.742690545302686
0.0700000000000003,"madde_3",0.744596915827476
0.0800000000000001,"madde_3",0.746493983337662
0.0899999999999999,"madde_3",0.748381721607064
0.0999999999999996,"madde_3",0.750260105595117
0.11,"madde_3",0.75212911143957
0.12,"madde_3",0.753988716448948
0.13,"madde_3",0.755838899094797
0.14,"madde_3",0.757679639003705
0.15,"madde_3",0.759510916949111
0.16,"madde_3",0.76133271484291
0.17,"madde_3",0.763145015726855
0.18,"madde_3",0.764947803763765
0.19,"madde_3",0.766741064228543
0.2,"madde_3",0.768524783499018
0.21,"madde_3",0.770298949046602
0.22,"madde_3",0.772063549426784
0.23,"madde_3",0.773818574269454
0.24,"madde_3",0.775564014269074
0.25,"madde_3",0.777299861174691
0.26,"madde_3",0.779026107779812
0.27,"madde_3",0.780742747912128
0.28,"madde_3",0.782449776423112
0.29,"madde_3",0.784147189177485
0.3,"madde_3",0.785834983042559
0.31,"madde_3",0.787513155877461
0.32,"madde_3",0.789181706522253
0.33,"madde_3",0.790840634786937
0.34,"madde_3",0.792489941440364
0.350000000000001,"madde_3",0.794129628199053
0.36,"madde_3",0.795759697715908
0.37,"madde_3",0.79738015356887
0.38,"madde_3",0.798991000249471
0.39,"madde_3",0.800592243151331
0.4,"madde_3",0.802183888558582
0.41,"madde_3",0.803765943634221
0.42,"madde_3",0.805338416408422
0.43,"madde_3",0.806901315766784
0.44,"madde_3",0.808454651438533
0.45,"madde_3",0.809998433984687
0.46,"madde_3",0.811532674786181
0.47,"madde_3",0.813057386031954
0.48,"madde_3",0.814572580707018
0.49,"madde_3",0.816078272580496
0.5,"madde_3",0.817574476193644
0.51,"madde_3",0.819061206847858
0.52,"madde_3",0.820538480592673
0.53,"madde_3",0.822006314213753
0.54,"madde_3",0.823464725220883
0.55,"madde_3",0.82491373183596
0.56,"madde_3",0.826353352980995
0.57,"madde_3",0.827783608266122
0.58,"madde_3",0.829204517977626
0.59,"madde_3",0.830616103065981
0.600000000000001,"madde_3",0.832018385133925
0.61,"madde_3",0.83341138642454
0.62,"madde_3",0.834795129809385
0.63,"madde_3",0.836169638776641
0.64,"madde_3",0.837534937419304
0.65,"madde_3",0.838891050423415
0.66,"madde_3",0.840238003056331
0.67,"madde_3",0.841575821155044
0.68,"madde_3",0.842904531114547
0.69,"madde_3",0.844224159876253
0.7,"madde_3",0.845534734916465
0.71,"madde_3",0.846836284234914
0.72,"madde_3",0.848128836343341
0.73,"madde_3",0.849412420254156
0.74,"madde_3",0.850687065469156
0.75,"madde_3",0.851952801968311
0.76,"madde_3",0.853209660198618
0.77,"madde_3",0.854457671063035
0.78,"madde_3",0.855696865909481
0.79,"madde_3",0.856927276519919
0.8,"madde_3",0.858148935099512
0.81,"madde_3",0.859361874265866
0.82,"madde_3",0.86056612703835
0.83,"madde_3",0.861761726827506
0.84,"madde_3",0.86294870742454
0.850000000000001,"madde_3",0.864127102990906
0.86,"madde_3",0.865296948047972
0.87,"madde_3",0.866458277466788
0.88,"madde_3",0.867611126457935
0.89,"madde_3",0.868755530561477
0.9,"madde_3",0.869891525637002
0.91,"madde_3",0.871019147853764
0.92,"madde_3",0.872138433680919
0.93,"madde_3",0.873249419877859
0.94,"madde_3",0.874352143484654
0.95,"madde_3",0.875446641812584
0.96,"madde_3",0.876532952434776
0.97,"madde_3",0.877611113176951
0.98,"madde_3",0.878681162108263
0.99,"madde_3",0.879743137532249
1,"madde_3",0.880797077977882
1.01,"madde_3",0.88184302219073
1.02,"madde_3",0.88288100912422
1.03,"madde_3",0.883911077931005
1.04,"madde_3",0.88493326795445
1.05,"madde_3",0.885947618720209
1.06,"madde_3",0.886954169927921
1.07,"madde_3",0.88795296144301
1.08,"madde_3",0.888944033288592
1.09,"madde_3",0.889927425637497
1.1,"madde_3",0.890903178804387
1.11,"madde_3",0.891871333237996
1.12,"madde_3",0.892831929513472
1.13,"madde_3",0.893785008324824
1.14,"madde_3",0.89473061047749
1.15,"madde_3",0.895668776880999
1.16,"madde_3",0.89659954854175
1.17,"madde_3",0.897522966555903
1.18,"madde_3",0.898439072102363
1.19,"madde_3",0.899347906435893
1.2,"madde_3",0.900249510880315
1.21,"madde_3",0.901143926821831
1.22,"madde_3",0.902031195702446
1.23,"madde_3",0.902911359013501
1.24,"madde_3",0.903784458289307
1.25,"madde_3",0.904650535100891
1.26,"madde_3",0.905509631049841
1.27,"madde_3",0.906361787762264
1.28,"madde_3",0.907207046882843
1.29,"madde_3",0.908045450068996
1.3,"madde_3",0.908877038985144
1.31,"madde_3",0.90970185529708
1.32,"madde_3",0.910519940666439
1.33,"madde_3",0.911331336745267
1.34,"madde_3",0.912136085170699
1.35,"madde_3",0.912934227559729
1.36,"madde_3",0.913725805504083
1.37,"madde_3",0.914510860565194
1.38,"madde_3",0.915289434269264
1.39,"madde_3",0.916061568102442
1.4,"madde_3",0.916827303506078
1.41,"madde_3",0.917586681872087
1.42,"madde_3",0.918339744538405
1.43,"madde_3",0.919086532784535
1.44,"madde_3",0.919827087827188
1.45,"madde_3",0.920561450816022
1.46,"madde_3",0.921289662829465
1.47,"madde_3",0.922011764870634
1.48,"madde_3",0.92272779786334
1.49,"madde_3",0.923437802648188
1.5,"madde_3",0.924141819978757
1.51,"madde_3",0.924839890517873
1.52,"madde_3",0.925532054833972
1.53,"madde_3",0.926218353397535
1.54,"madde_3",0.926898826577622
1.55,"madde_3",0.927573514638482
1.56,"madde_3",0.928242457736249
1.57,"madde_3",0.928905695915713
1.58,"madde_3",0.929563269107183
1.59,"madde_3",0.93021521712342
1.6,"madde_3",0.930861579656653
1.61,"madde_3",0.931502396275674
1.62,"madde_3",0.932137706423006
1.63,"madde_3",0.93276754941215
1.64,"madde_3",0.933391964424909
1.65,"madde_3",0.934010990508781
1.66,"madde_3",0.934624666574427
1.67,"madde_3",0.935233031393214
1.68,"madde_3",0.935836123594826
1.69,"madde_3",0.936433981664945
1.7,"madde_3",0.937026643943004
1.71,"madde_3",0.937614148620005
1.72,"madde_3",0.938196533736411
1.73,"madde_3",0.938773837180092
1.74,"madde_3",0.939346096684348
1.75,"madde_3",0.939913349825992
1.76,"madde_3",0.940475634023498
1.77,"madde_3",0.941032986535208
1.78,"madde_3",0.941585444457604
1.79,"madde_3",0.942133044723639
1.8,"madde_3",0.942675824101131
1.81,"madde_3",0.943213819191211
1.82,"madde_3",0.943747066426833
1.83,"madde_3",0.944275602071335
1.84,"madde_3",0.944799462217066
1.85,"madde_3",0.945318682784059
1.86,"madde_3",0.945833299518764
1.87,"madde_3",0.946343347992828
1.88,"madde_3",0.946848863601936
1.89,"madde_3",0.947349881564697
1.9,"madde_3",0.947846436921582
1.91,"madde_3",0.948338564533915
1.92,"madde_3",0.948826299082908
1.93,"madde_3",0.949309675068749
1.94,"madde_3",0.949788726809734
1.95,"madde_3",0.950263488441443
1.96,"madde_3",0.950733993915973
1.97,"madde_3",0.9512002770012
1.98,"madde_3",0.951662371280095
1.99,"madde_3",0.952120310150081
2,"madde_3",0.952574126822433
